INDEX,YEAR,MN,DT,RF,week
42935,2016,6,1,0.0,22
42935,2016,6,2,0.0,22
42935,2016,6,3,0.0,23
42935,2016,6,4,0.0,23
42935,2016,6,5,0.0,23
42935,2016,6,6,0.0,23
42935,2016,6,7,0.0,23
42935,2016,6,8,0.0,23
42935,2016,6,9,,23
42935,2016,6,10,0.0,24
42935,2016,6,11,0.0,24
42935,2016,6,12,0.0,24
42935,2016,6,13,0.0,24
42935,2016,6,14,0.0,24
42935,2016,6,15,0.0,24
42935,2016,6,16,0.0,24
42935,2016,6,17,0.0,25
42935,2016,6,18,0.0,25
42935,2016,6,20,0.0,25
42935,2016,6,21,0.0,25
42935,2016,6,22,0.0,25
42935,2016,6,23,0.0,25
42935,2016,6,24,0.0,26
42935,2016,6,25,0.0,26
42935,2016,6,26,0.0,26
42935,2016,6,27,0.0,26
42935,2016,6,28,0.0,26
42935,2016,6,29,0.0,26
42935,2016,6,30,0.0,26
42935,2016,7,1,0.0,27
42935,2016,7,2,0.0,27
42935,2016,7,3,0.0,27
42935,2016,7,4,0.0,27
42935,2016,7,5,0.0,27
42935,2016,7,6,0.0,27
42935,2016,7,7,0.0,27
42935,2016,7,8,0.0,28
42935,2016,7,9,0.0,28
42935,2016,7,10,0.0,28
42935,2016,7,11,0.0,28
42935,2016,7,12,0.0,28
42935,2016,7,13,0.0,28
42935,2016,7,14,0.0,28
42935,2016,7,15,0.0,29
42935,2016,7,16,0.0,29
42935,2016,7,17,0.0,29
42935,2016,7,18,0.0,29
42935,2016,7,19,0.0,29
42935,2016,7,20,0.0,29
42935,2016,7,21,0.0,29
42935,2016,7,22,0.0,30
42935,2016,7,23,0.0,30
42935,2016,7,24,0.0,30
42935,2016,7,25,0.0,30
42935,2016,7,26,0.0,30
42935,2016,7,27,0.0,30
42935,2016,7,28,0.0,30
42935,2016,7,29,0.0,31
42935,2016,7,30,0.0,31
42935,2016,7,31,0.0,31
42935,2016,8,1,0.0,31
42935,2016,8,2,0.0,31
42935,2016,8,3,0.0,31
42935,2016,8,4,0.0,31
42935,2016,8,5,0.0,32
42935,2016,8,6,0.0,32
42935,2016,8,7,0.0,32
42935,2016,8,8,0.0,32
42935,2016,8,9,0.0,32
42935,2016,8,10,0.0,32
42935,2016,8,11,0.0,32
42935,2016,8,12,0.0,33
42935,2016,8,13,0.0,33
42935,2016,8,15,0.0,33
42935,2016,8,16,0.0,33
42935,2016,8,17,0.0,33
42935,2016,8,18,0.0,33
42935,2016,8,19,0.0,34
42935,2016,8,20,0.0,34
42935,2016,8,21,0.0,34
42935,2016,8,22,0.0,34
42935,2016,8,23,0.0,34
42935,2016,8,24,0.0,34
42935,2016,8,25,0.0,34
42935,2016,8,26,0.0,35
42935,2016,8,27,0.0,35
42935,2016,8,28,0.0,35
42935,2016,8,29,0.0,35
42935,2016,8,30,0.0,35
42935,2016,8,31,0.0,35
42935,2016,9,1,0.0,35
42935,2016,9,2,0.0,36
42935,2016,9,3,0.0,36
42935,2016,9,4,0.0,36
42935,2016,9,5,0.0,36
42935,2016,9,6,0.0,36
42935,2016,9,7,0.0,36
42935,2016,9,9,0.0,37
42935,2016,9,10,0.0,37
42935,2016,9,11,0.0,37
42935,2016,9,12,0.0,37
42935,2016,9,13,0.0,37
42935,2016,9,14,0.0,37
42935,2016,9,15,0.0,37
42935,2016,9,16,0.0,38
42935,2016,9,17,0.0,38
42935,2016,9,18,0.0,38
42935,2016,9,19,0.0,38
42935,2016,9,20,0.0,38
42935,2016,9,21,0.0,38
42935,2016,9,22,0.0,38
42935,2016,9,23,0.0,39
42935,2016,9,24,0.0,39
42935,2016,9,25,0.0,39
42935,2016,9,26,0.0,39
42935,2016,9,27,0.0,39
42935,2016,9,29,0.0,39
42935,2016,9,30,0.0,40
42935,2016,10,1,0.0,40
42935,2016,10,2,0.0,40
42935,2016,10,3,0.0,40
42935,2016,10,4,0.0,40
42935,2016,10,5,0.0,40
42935,2016,10,6,0.0,40
