INDEX,YEAR,MN,DT,RF,week
43029,2015,4,22,0.0,16
43029,2015,4,23,0.0,17
43029,2015,4,24,0.0,17
43029,2015,4,25,0.0,17
43029,2015,4,26,0.0,17
43029,2015,4,27,5.3,17
43029,2015,4,28,0.0,17
43029,2015,4,29,0.0,17
43029,2015,4,30,0.0,18
43029,2015,5,1,0.0,18
43029,2015,5,2,0.0,18
43029,2015,5,3,0.0,18
43029,2015,5,4,0.0,18
43029,2015,5,5,20.2,18
43029,2015,5,6,0.0,18
43029,2015,5,7,0.0,19
43029,2015,5,8,0.0,19
43029,2015,5,9,0.0,19
43029,2015,5,10,0.0,19
43029,2015,5,11,0.0,19
43029,2015,5,12,20.3,19
43029,2015,5,13,0.0,19
43029,2015,5,14,0.0,20
43029,2015,5,15,0.0,20
43029,2015,5,17,0.0,20
43029,2015,5,18,0.0,20
43029,2015,5,19,0.0,20
43029,2015,5,20,0.0,20
43029,2015,5,21,0.0,21
43029,2015,5,22,0.0,21
43029,2015,5,23,0.0,21
43029,2015,5,24,0.0,21
43029,2015,5,25,0.0,21
43029,2015,5,26,0.0,21
43029,2015,5,27,0.0,21
43029,2015,5,28,0.0,22
43029,2015,5,29,0.0,22
43029,2015,5,30,0.0,22
43029,2015,5,31,0.0,22
43029,2015,6,1,2.0,22
43029,2015,6,2,0.0,22
43029,2015,6,3,34.4,22
43029,2015,6,4,0.0,23
43029,2015,6,5,1.6,23
43029,2015,6,6,0.0,23
43029,2015,6,7,0.0,23
43029,2015,6,8,0.0,23
43029,2015,6,9,0.0,23
43029,2015,6,10,0.0,23
43029,2015,6,11,31.4,24
43029,2015,6,12,0.0,24
43029,2015,6,13,24.4,24
43029,2015,6,14,1.2,24
43029,2015,6,15,7.0,24
43029,2015,6,16,0.0,24
43029,2015,6,17,44.4,24
43029,2015,6,18,32.8,25
43029,2015,6,19,74.0,25
43029,2015,6,20,7.5,25
43029,2015,6,21,20.0,25
43029,2015,6,22,67.3,25
43029,2015,6,23,5.4,25
43029,2015,6,24,0.0,25
43029,2015,6,25,0.0,26
43029,2015,6,26,0.0,26
43029,2015,6,27,13.1,26
43029,2015,6,28,6.0,26
43029,2015,6,29,0.0,26
43029,2015,6,30,0.0,26
43029,2015,7,1,0.5,26
43029,2015,7,2,0.0,27
43029,2015,7,3,0.0,27
43029,2015,7,4,0.0,27
43029,2015,7,5,0.0,27
43029,2015,7,6,0.0,27
43029,2015,7,7,0.0,27
43029,2015,7,8,0.0,27
43029,2015,7,9,0.0,28
43029,2015,7,10,0.0,28
43029,2015,7,11,1.6,28
43029,2015,7,12,0.0,28
43029,2015,7,13,2.0,28
43029,2015,7,14,0.0,28
43029,2015,7,15,0.0,28
43029,2015,7,16,0.0,29
43029,2015,7,17,2.3,29
43029,2015,7,18,0.0,29
43029,2015,7,19,0.0,29
43029,2015,7,20,6.3,29
43029,2015,7,21,7.1,29
43029,2015,7,22,1.0,29
43029,2015,7,23,16.1,30
43029,2015,7,24,1.0,30
43029,2015,7,25,1.2,30
43029,2015,7,26,0.0,30
43029,2015,7,27,0.0,30
43029,2015,7,28,0.0,30
43029,2015,7,29,0.0,30
43029,2015,7,30,0.0,31
43029,2015,7,31,0.0,31
43029,2015,8,1,0.0,31
43029,2015,8,2,0.0,31
43029,2015,8,3,0.0,31
43029,2015,8,4,17.2,31
43029,2015,8,5,11.4,31
43029,2015,8,6,12.1,32
43029,2015,8,7,1.0,32
43029,2015,8,8,13.6,32
43029,2015,8,9,49.2,32
43029,2015,8,10,9.8,32
43029,2015,8,11,0.0,32
43029,2015,8,12,21.4,32
43029,2015,8,13,67.2,33
43029,2015,8,14,37.3,33
43029,2015,8,15,0.0,33
43029,2015,8,16,0.0,33
43029,2015,8,17,0.0,33
43029,2015,8,18,9.2,33
43029,2015,8,19,13.4,33
43029,2015,8,20,23.4,34
43029,2015,8,21,18.0,34
43029,2015,8,22,0.0,34
43029,2015,8,23,0.0,34
43029,2015,8,24,0.0,34
43029,2015,8,25,0.0,34
43029,2015,8,26,0.0,34
43029,2015,8,27,0.0,35
43029,2015,8,28,1.4,35
43029,2015,8,29,21.4,35
43029,2015,8,30,0.0,35
43029,2015,8,31,13.2,35
43029,2015,9,1,6.2,35
43029,2015,9,2,0.0,35
43029,2015,9,3,0.0,36
43029,2015,9,4,0.0,36
43029,2015,9,5,0.0,36
43029,2015,9,6,0.0,36
43029,2015,9,7,0.0,36
43029,2015,9,8,0.8,36
43029,2015,9,9,0.0,36
43029,2015,9,10,0.0,37
43029,2015,9,11,0.0,37
43029,2015,9,12,0.0,37
43029,2015,9,13,1.0,37
43029,2015,9,14,0.0,37
43029,2015,9,15,41.2,37
43029,2015,9,16,7.4,37
43029,2015,9,17,78.2,38
43029,2015,9,18,66.2,38
43029,2015,9,19,0.0,38
43029,2015,9,20,0.0,38
43029,2015,9,21,1.3,38
43029,2015,9,22,0.0,38
43029,2015,9,23,0.0,38
43029,2015,9,24,0.0,39
43029,2015,9,25,0.0,39
43029,2015,9,26,0.0,39
43029,2015,9,27,0.0,39
43029,2015,9,28,0.0,39
43029,2015,9,29,0.0,39
43029,2015,9,30,0.0,39
43029,2015,10,1,0.0,40
43029,2015,10,2,0.0,40
43029,2015,10,3,0.0,40
43029,2015,10,4,0.0,40
43029,2015,10,5,0.0,40
43029,2015,10,6,0.0,40
43029,2015,10,7,0.0,40
43029,2015,10,8,0.0,41
43029,2015,10,9,0.0,41
43029,2015,10,10,0.0,41
43029,2015,10,11,0.0,41
43029,2015,10,12,0.0,41
43029,2015,10,13,0.0,41
43029,2015,10,14,0.0,41
43029,2015,10,15,0.0,42
43029,2015,10,16,0.0,42
43029,2015,10,17,0.0,42
43029,2015,10,18,0.0,42
43029,2015,10,19,0.0,42
43029,2015,10,20,0.0,42
43029,2015,10,21,0.0,42
43029,2015,10,22,0.0,43
43029,2015,10,23,0.0,43
43029,2015,10,24,0.0,43
43029,2015,10,25,0.0,43
43029,2015,10,26,0.0,43
43029,2015,10,27,0.0,43
43029,2015,10,28,0.0,43
43029,2015,10,29,0.0,44
43029,2015,10,30,5.0,44
43029,2015,10,31,0.0,44
43029,2015,11,2,0.0,44
43029,2015,11,3,0.0,44
43029,2015,11,4,0.0,44
43029,2015,11,5,0.0,45
43029,2015,11,6,0.0,45
43029,2015,11,7,0.0,45
43029,2015,11,8,0.0,45
43029,2015,11,9,0.0,45
43029,2015,11,10,0.0,45
43029,2015,11,11,0.0,45
43029,2015,11,12,0.0,46
43029,2015,11,13,0.0,46
43029,2015,11,14,0.0,46
43029,2015,11,15,0.0,46
43029,2015,11,16,0.0,46
43029,2015,11,17,0.0,46
43029,2015,11,18,0.0,46
43029,2015,11,19,0.0,47
43029,2015,11,20,0.0,47
43029,2015,11,21,0.0,47
43029,2015,11,22,0.0,47
43029,2015,11,23,0.0,47
43029,2015,11,24,0.0,47
43029,2015,11,25,0.0,47
43029,2015,11,26,0.0,48
43029,2015,11,27,0.0,48
43029,2015,11,28,0.0,48
43029,2015,11,29,0.0,48
43029,2015,11,30,0.0,48
43029,2015,12,1,0.0,48
43029,2015,12,2,0.0,48
43029,2015,12,3,0.0,49
43029,2015,12,4,0.0,49
43029,2015,12,5,0.0,49
43029,2015,12,6,0.0,49
43029,2015,12,7,0.0,49
43029,2015,12,8,0.0,49
43029,2015,12,9,0.0,49
43029,2015,12,10,0.0,50
43029,2015,12,11,0.0,50
43029,2015,12,12,0.0,50
43029,2015,12,14,0.0,50
43029,2015,12,15,0.0,50
43029,2015,12,16,0.0,50
43029,2015,12,17,0.0,51
43029,2015,12,18,0.0,51
43029,2015,12,19,0.0,51
43029,2015,12,20,0.0,51
43029,2015,12,21,0.0,51
43029,2015,12,22,0.0,51
43029,2015,12,23,0.0,51
43029,2015,12,24,0.0,52
43029,2015,12,25,0.0,52
43029,2015,12,26,0.0,52
43029,2015,12,27,0.0,52
43029,2015,12,28,0.0,52
43029,2015,12,29,0.0,52
43029,2015,12,30,0.0,52
43029,2015,12,31,0.0,53
43029,2016,1,2,0.0,1
43029,2016,1,3,0.0,1
43029,2016,1,4,0.0,1
43029,2016,1,5,0.0,1
43029,2016,1,6,0.0,1
43029,2016,1,7,0.0,1
43029,2016,1,8,0.0,2
43029,2016,1,9,0.0,2
43029,2016,1,10,0.0,2
43029,2016,1,11,0.0,2
43029,2016,1,12,0.0,2
43029,2016,1,13,0.0,2
43029,2016,1,14,0.0,2
43029,2016,1,15,0.0,3
43029,2016,1,16,0.0,3
43029,2016,1,17,0.0,3
43029,2016,1,18,0.0,3
43029,2016,1,19,0.0,3
43029,2016,1,20,0.0,3
43029,2016,1,21,0.0,3
43029,2016,1,22,0.0,4
43029,2016,1,23,0.0,4
43029,2016,1,24,0.0,4
43029,2016,1,25,0.0,4
43029,2016,1,26,0.0,4
43029,2016,1,27,0.0,4
43029,2016,1,28,0.0,4
43029,2016,1,29,0.0,5
43029,2016,1,30,0.0,5
43029,2016,1,31,0.0,5
43029,2016,2,1,0.0,5
43029,2016,2,2,0.0,5
43029,2016,2,3,0.0,5
43029,2016,2,4,0.0,5
43029,2016,2,5,0.0,6
43029,2016,2,6,0.0,6
43029,2016,2,7,0.0,6
43029,2016,2,9,0.0,6
43029,2016,2,10,0.0,6
43029,2016,2,11,0.0,6
43029,2016,2,12,0.0,7
43029,2016,2,13,0.0,7
43029,2016,2,14,0.0,7
43029,2016,2,15,0.0,7
43029,2016,2,16,0.0,7
43029,2016,2,17,0.0,7
43029,2016,2,18,0.0,7
43029,2016,2,19,0.0,8
43029,2016,2,20,0.0,8
43029,2016,2,21,0.0,8
43029,2016,2,22,0.0,8
43029,2016,2,23,0.0,8
43029,2016,2,24,0.0,8
43029,2016,2,25,0.0,8
43029,2016,2,26,0.0,9
43029,2016,2,28,0.0,9
43029,2016,2,29,0.0,9
43029,2016,3,1,0.3,9
43029,2016,3,2,0.0,9
43029,2016,3,3,0.0,9
43029,2016,3,4,0.0,10
43029,2016,3,5,11.8,10
43029,2016,3,6,0.0,10
43029,2016,3,7,0.0,10
43029,2016,3,8,0.0,10
43029,2016,3,9,0.0,10
43029,2016,3,10,0.0,10
43029,2016,3,11,0.0,11
43029,2016,3,12,0.0,11
43029,2016,3,13,0.0,11
43029,2016,3,14,0.0,11
43029,2016,3,15,0.0,11
43029,2016,3,16,5.0,11
43029,2016,3,17,1.0,11
43029,2016,3,18,0.0,12
43029,2016,3,19,0.0,12
43029,2016,3,20,0.0,12
43029,2016,3,21,0.0,12
43029,2016,3,22,0.0,12
43029,2016,3,23,0.0,12
43029,2016,3,24,0.0,12
43029,2016,3,25,0.0,13
43029,2016,3,26,0.0,13
43029,2016,3,27,0.0,13
43029,2016,3,28,0.0,13
43029,2016,3,29,0.0,13
43029,2016,3,30,0.0,13
43029,2016,3,31,0.0,13
43029,2016,4,1,0.0,14
43029,2016,4,2,0.0,14
43029,2016,4,3,0.0,14
43029,2016,4,4,0.0,14
43029,2016,4,5,0.0,14
43029,2016,4,6,0.0,14
43029,2016,4,7,0.0,14
43029,2016,4,8,0.0,15
43029,2016,4,9,0.0,15
43029,2016,4,10,0.0,15
43029,2016,4,11,0.0,15
43029,2016,4,12,0.0,15
43029,2016,4,13,0.0,15
43029,2016,4,14,0.0,15
43029,2016,4,15,0.0,16
43029,2016,4,16,0.0,16
43029,2016,4,17,0.0,16
43029,2016,4,18,0.0,16
43029,2016,4,19,0.0,16
43029,2016,4,20,0.0,16
43029,2016,4,21,0.0,16
43029,2016,4,22,0.0,17
43029,2016,4,23,0.0,17
43029,2016,4,24,0.0,17
43029,2016,4,25,0.0,17
43029,2016,4,26,0.0,17
43029,2016,4,27,0.0,17
43029,2016,4,28,0.0,17
43029,2016,4,29,0.0,18
43029,2016,4,30,0.0,18
43029,2016,5,1,0.0,18
43029,2016,5,2,0.0,18
43029,2016,5,3,4.2,18
43029,2016,5,4,0.0,18
43029,2016,5,5,0.0,18
43029,2016,5,6,15.9,19
43029,2016,5,7,0.0,19
43029,2016,5,8,0.0,19
43029,2016,5,9,1.0,19
43029,2016,5,10,0.0,19
43029,2016,5,11,0.0,19
43029,2016,5,12,0.0,19
43029,2016,5,13,0.0,20
43029,2016,5,14,0.0,20
43029,2016,5,15,0.0,20
43029,2016,5,16,0.0,20
43029,2016,5,17,0.0,20
43029,2016,5,18,0.0,20
43029,2016,5,19,0.0,20
43029,2016,5,20,0.0,21
43029,2016,5,21,0.0,21
43029,2016,5,22,0.0,21
43029,2016,5,23,0.0,21
43029,2016,5,24,0.0,21
43029,2016,5,25,0.0,21
43029,2016,5,26,0.0,21
43029,2016,5,27,0.0,22
43029,2016,5,28,0.0,22
43029,2016,5,29,0.0,22
43029,2016,5,30,0.0,22
43029,2016,5,31,0.0,22
43029,2016,6,1,0.0,22
43029,2016,6,2,0.0,22
43029,2016,6,3,0.0,23
43029,2016,6,4,0.0,23
43029,2016,6,5,1.6,23
43029,2016,6,6,0.0,23
43029,2016,6,7,0.0,23
43029,2016,6,8,0.0,23
43029,2016,6,9,0.0,23
43029,2016,6,10,0.0,24
43029,2016,6,11,0.0,24
43029,2016,6,12,20.0,24
43029,2016,6,13,2.8,24
43029,2016,6,14,0.0,24
43029,2016,6,15,0.0,24
43029,2016,6,16,0.0,24
43029,2016,6,17,0.0,25
43029,2016,6,18,14.0,25
43029,2016,6,19,0.0,25
43029,2016,6,20,0.0,25
43029,2016,6,21,0.0,25
43029,2016,6,22,0.0,25
43029,2016,6,23,0.0,25
43029,2016,6,24,21.0,26
43029,2016,6,25,0.0,26
43029,2016,6,26,0.0,26
43029,2016,6,27,28.6,26
43029,2016,6,28,19.6,26
43029,2016,6,29,27.4,26
43029,2016,6,30,61.4,26
43029,2016,7,1,6.9,27
43029,2016,7,2,4.9,27
43029,2016,7,3,30.2,27
43029,2016,7,4,0.0,27
43029,2016,7,5,24.4,27
43029,2016,7,6,8.3,27
43029,2016,7,7,0.0,27
43029,2016,7,8,5.0,28
43029,2016,7,9,13.0,28
43029,2016,7,10,38.2,28
43029,2016,7,11,16.4,28
